"rent" "rentpm2" "Area" "NumRooms" "Year" "Borough" "GoodArea" "GreatArea" "HotWater" "CentralHeating" "TiledBathrm" "QualityBathrm" "QualityKitch" "Old"
396.7 7.08 56 2 1966 4 0 0 0 0 0 0 0 "no"
596.53 10.65 56 2 1966 4 0 0 0 0 0 0 0 "no"
769.51 9.62 80 3 1957 3 1 0 0 1 0 0 1 "no"
250.54 11.93 21 1 1966 3 1 0 0 0 0 0 0 "no"
296.78 9.89 30 1 1957 3 1 0 0 0 0 0 0 "no"
423.26 5.29 80 3 1918 4 1 0 0 0 0 0 0 "yes"
685.91 8.57 80 3 1918 12 0 0 0 0 0 0 0 "yes"
319.84 6.27 51 2 1957 6 0 0 0 0 1 0 0 "no"
412.61 9.38 44 2 1957.5 6 0 0 0 1 0 0 0 "no"
513.12 10.26 50 2 1966 7 0 0 0 0 1 0 0 "no"
638.89 6.39 100 4 1918 6 0 0 0 0 0 0 0 "yes"
869.21 10.23 85 3 1957 1 0 0 0 0 0 0 0 "no"
496.99 10.8 46 2 1996 10 0 0 0 0 0 0 0 "no"
475.5 5.4 88 4 1970 25 0 0 0 0 0 0 0 "no"
649.5 9.28 70 3 1974 25 0 0 0 0 0 0 0 "no"
295.72 7.78 38 1 1969 19 0 0 0 0 0 0 0 "no"
495.97 9.72 51 2 1973 19 1 0 0 0 0 1 0 "no"
461.54 5.63 82 3 1970 19 0 0 0 0 0 0 0 "no"
435.61 9.27 47 2 1966 19 0 0 0 0 0 0 0 "no"
875.73 8.76 100 4 1966 19 1 0 0 0 0 0 0 "no"
449.73 6.25 72 3 1969 13 0 0 0 0 0 0 0 "no"
373.11 9.33 40 2 1969 13 0 0 0 0 0 0 0 "no"
661.61 9.32 71 2 1983 15 0 1 0 0 0 0 0 "no"
261.28 5.33 49 2 1957 17 0 0 0 0 0 0 0 "no"
644.23 8.26 78 3 1970 17 0 0 0 0 0 0 0 "no"
470 10.44 45 2 1966 17 0 0 0 0 0 0 0 "no"
499.75 9.43 53 2 1966 17 0 0 0 0 1 0 0 "no"
570.9 7.82 73 3 1966 12 0 0 0 0 0 0 0 "no"
818.08 7.94 103 4 1967 4 0 0 0 0 0 0 0 "no"
387.69 7.75 50 2 1957.5 16 0 0 0 0 1 0 0 "no"
426.06 6.66 64 2 1966 16 0 0 0 0 1 0 0 "no"
564.6 7.24 78 2 1984 16 1 0 0 0 0 0 0 "no"
801.09 9.1 88 3 1998.5 2 1 0 0 0 0 1 0 "no"
509.26 8.21 62 3 1966 9 1 0 0 0 0 0 0 "no"
731.16 9.14 80 3 1972 10 0 0 0 0 0 1 0 "no"
839.89 12.92 65 2 1973 9 1 0 0 0 0 1 0 "no"
445.41 8.25 54 3 1948 3 1 0 0 0 0 0 0 "yes"
273.75 10.95 25 1 1957 3 1 0 0 0 0 0 0 "no"
314.45 9.83 32 1 1957 4 1 0 0 0 0 0 0 "no"
935.55 6.04 155 5 1918 2 1 0 0 0 1 1 0 "yes"
356.08 5.09 70 2 1918 2 1 0 0 0 0 0 0 "yes"
472.74 5.91 80 3 1918 2 1 0 0 1 1 0 0 "yes"
280.21 10.01 28 1 1918 3 1 0 0 0 1 0 0 "yes"
357.91 11.55 31 1 1918 6 0 0 0 0 0 0 0 "yes"
644.79 7.41 87 3 1924 18 0 0 0 0 0 0 0 "yes"
501.07 9.82 51 2 1939 9 0 0 0 1 0 0 0 "yes"
612.15 11.13 55 2 1998 25 1 0 0 0 0 0 0 "no"
541.98 10.63 51 2 1988 4 0 0 0 0 0 0 0 "no"
165.26 2.95 56 3 1957 25 0 0 0 1 0 0 0 "no"
242.36 8.66 28 1 1972 25 0 0 0 0 0 0 0 "no"
654.46 10.91 60 2 1957 13 1 0 0 0 0 0 1 "no"
920.34 7.61 121 4 1924 4 0 0 0 0 0 0 0 "yes"
285.73 4.33 66 3 1970 11 0 0 0 0 0 0 0 "no"
292.7 8.13 36 1 1966 17 0 0 0 0 0 0 0 "no"
510.79 12.16 42 1 1999 4 1 0 0 0 0 0 1 "no"
997.04 6.92 144 4 1918 9 0 1 0 0 0 0 0 "yes"
738.29 9.59 77 3 1980 12 1 0 0 0 0 0 0 "no"
305.81 5.1 60 2 1918 12 1 0 0 0 1 0 0 "yes"
794.11 9.93 80 3 1957 12 1 0 0 0 1 0 0 "no"
398.81 11.08 36 1 1967 25 0 0 0 0 0 0 0 "no"
349.05 5.54 63 3 1948 25 0 0 0 0 0 0 0 "yes"
392.87 4.14 95 4 1924 25 0 0 0 0 0 0 1 "yes"
322.88 11.96 27 1 1960 2 1 0 0 0 1 0 0 "no"
1150.42 10.96 105 4 1957.5 2 1 0 0 0 1 1 0 "no"
741.39 9.15 81 3 1918 5 0 0 0 0 0 0 0 "yes"
748.55 11.88 63 2 1957 3 1 0 0 1 0 0 0 "no"
752.8 7.68 98 3 1972 4 1 0 0 0 0 0 0 "no"
1149.09 10.08 114 3 1968 12 0 1 0 0 0 0 0 "no"
622.05 8.29 75 2 1985 12 1 0 0 0 0 0 0 "no"
788.16 10.24 77 2 1998.5 12 1 0 0 0 0 0 0 "no"
456.25 8.15 56 1 1991 15 1 0 0 0 0 1 1 "no"
719.74 10.43 69 3 1985 14 0 0 0 0 0 0 0 "no"
292.95 4.72 62 3 1992 16 0 0 0 0 0 0 0 "no"
429.49 7.16 60 2 1969 16 0 0 0 0 0 0 0 "no"
345.83 8.43 41 2 1983 16 0 0 0 0 0 0 0 "no"
801.96 11.46 70 3 1993 15 1 0 0 0 0 1 1 "no"
414.7 7.41 56 1 1974 14 1 0 0 0 0 0 0 "no"
548.39 11.67 47 2 1979 15 0 0 0 0 0 0 0 "no"
607.42 10.12 60 3 1960 5 1 0 0 0 0 0 0 "no"
559.52 5.83 96 3 1973 5 1 0 0 0 0 0 0 "no"
684.21 11.04 62 3 1981 5 1 0 0 0 0 0 0 "no"
784.32 5.6 140 6 1918 2 1 0 0 1 0 0 0 "yes"
613.56 10.4 59 3 1957 5 1 0 0 0 0 0 0 "no"
419.26 6.08 69 2 1960 11 0 0 0 0 0 0 0 "no"
470.4 12.38 38 1 1969 4 0 0 0 0 0 0 0 "no"
588 8.4 70 3 1973 11 0 0 0 0 0 0 0 "no"
233.58 3.11 75 3 1918 21 0 0 1 1 0 0 0 "yes"
958.5 9.88 97 3 1996 22 0 0 0 0 0 1 1 "no"
330.25 6.48 51 2 1957 14 0 0 0 0 0 0 0 "no"
642.55 10.04 64 2 1966 16 0 0 0 0 1 0 0 "no"
480 6.4 75 3 1969 11 0 0 0 0 0 0 0 "no"
664.69 8.52 78 3 1987 2 0 0 0 0 0 0 0 "no"
352.71 9.8 36 2 1918 2 1 0 0 0 0 0 0 "yes"
654.45 7.61 86 4 1969 9 0 0 0 0 0 0 0 "no"
1314.37 8.06 163 4 1918 9 1 0 0 0 0 1 1 "yes"
272.24 7.36 37 1 1918 8 0 0 0 1 0 0 0 "yes"
381.5 6.69 57 3 1957.5 8 0 0 0 0 0 0 0 "no"
502.57 6.36 79 3 1918 9 0 0 0 1 1 0 0 "yes"
481.34 4.77 101 4 1924 9 1 0 0 0 0 0 0 "yes"
672.36 12.45 54 2 1994 9 1 0 0 0 0 0 0 "no"
674.74 8.54 79 3 1957 9 1 0 0 0 0 0 0 "no"
438.45 9.74 45 2 1957.5 9 1 0 0 0 0 0 0 "no"
766.95 9.35 82 3 1918 9 1 0 0 0 0 0 0 "yes"
557.32 9.45 59 2 1972 9 0 0 0 0 0 0 0 "no"
512.88 7.22 71 3 1967 24 0 0 0 0 1 0 0 "no"
555.5 6.94 80 3 1972 10 0 0 0 0 0 0 0 "no"
418.23 9.96 42 2 1984 10 0 0 0 0 0 0 0 "no"
667.65 12.84 52 2 1984 12 1 0 0 0 0 0 0 "no"
712.76 4 178 5 1918 12 1 0 1 1 0 0 0 "yes"
641.68 11.06 58 2 1985 11 0 0 0 0 0 0 0 "no"
432.71 7.21 60 3 1966 11 0 0 0 0 0 0 0 "no"
642.51 8.45 76 3 1966 11 0 0 0 0 0 0 0 "no"
392.06 7.26 54 2 1960 11 0 0 0 0 0 0 0 "no"
632.38 11.29 56 2 1966 13 0 0 0 0 0 0 1 "no"
855.52 9.4 91 3 1998 13 0 0 0 0 0 0 0 "no"
695.2 7.4 94 4 1968 13 0 0 0 0 0 0 0 "no"
564.46 8.82 64 2 1985 13 0 0 0 0 0 0 0 "no"
967 9.67 100 3 1995 21 1 0 0 0 0 1 0 "no"
876.88 11.39 77 3 1998.5 21 1 0 0 0 0 0 1 "no"
482.77 7.43 65 2 1986 21 1 0 0 0 0 0 0 "no"
625.31 8.93 70 3 1966 18 0 0 0 0 0 0 0 "no"
528.68 8.53 62 3 1948 18 0 0 0 0 1 0 1 "yes"
507.95 8.47 60 2 1918 18 0 0 0 0 0 0 0 "yes"
664.69 8.63 77 3 1973 16 0 0 0 0 0 0 0 "no"
749.7 7.5 100 3 1997 16 1 0 0 0 0 1 0 "no"
520.33 6.59 79 3 1972 14 0 0 0 0 0 1 0 "no"
675 10.23 66 2 1960 14 0 0 0 0 0 0 0 "no"
429.69 3.98 108 4 1924 13 0 0 1 1 0 0 0 "yes"
598.41 5.44 110 3 1918 9 1 0 0 0 1 0 0 "yes"
377.98 8.4 45 2 1960 9 0 0 0 0 0 0 0 "no"
446.85 9.31 48 2 1957 9 0 0 0 0 0 0 0 "no"
644.03 11.5 56 2 1993 9 1 0 0 0 0 0 0 "no"
710.7 11.65 61 2 1983 2 1 0 0 0 0 1 0 "no"
398.17 6.22 64 3 1957 3 1 0 0 0 1 0 0 "no"
869.21 8.78 99 4 1918 8 0 0 0 0 0 0 0 "yes"
724.94 9.54 76 3 1966 10 0 0 0 0 0 0 0 "no"
567.88 9.31 61 3 1970 11 0 0 0 0 0 0 0 "no"
402.9 6.3 64 4 1966 11 0 0 0 0 1 0 0 "no"
329.68 5.68 58 3 1948 11 0 0 0 1 0 0 0 "yes"
326.95 9.08 36 2 1966 10 0 0 0 0 0 0 0 "no"
356.1 3.24 110 4 1918 5 1 0 0 0 0 0 0 "yes"
503.72 8.26 61 2 1918 5 0 0 0 0 0 0 0 "yes"
1184.64 12.74 93 3 1998.5 5 1 0 0 0 0 0 1 "no"
419.26 9.98 42 2 1960 4 1 0 0 0 1 0 0 "no"
848.98 10.61 80 3 1918 9 0 0 0 0 0 0 0 "yes"
698.41 8.41 83 3 1960 9 0 0 0 0 1 0 0 "no"
490.34 7.66 64 2 1918 2 1 0 0 1 0 0 0 "yes"
411.6 4.29 96 3 1918 2 1 0 1 1 0 0 0 "yes"
479.01 8.71 55 2 1918 8 0 0 0 0 0 0 0 "yes"
826.3 10.08 82 3 1957 2 0 0 0 0 0 0 0 "no"
368.13 8.18 45 2 1957.5 8 0 0 0 0 0 0 0 "no"
869.21 10.23 85 3 1957.5 8 0 0 0 0 0 0 0 "no"
630.83 6.93 91 3 1918 2 0 0 0 1 0 0 0 "yes"
1000.12 10 100 4 1998 24 0 0 0 0 0 1 0 "no"
1135.07 9.46 120 4 1996 12 0 0 0 0 0 0 0 "no"
515.39 11.71 44 2 1939 2 1 0 0 0 0 0 0 "yes"
922.14 9.92 93 3 1970 13 1 0 0 0 0 0 0 "no"
582.89 8.7 67 2 1991 13 0 0 0 0 0 0 0 "no"
306.78 11.8 26 1 1972 13 1 0 0 0 0 0 0 "no"
552.19 10.04 55 2 1996 13 1 0 0 0 1 0 0 "no"
1173.33 11.73 100 3 1998.5 5 0 1 0 0 0 0 1 "no"
373.18 8.89 42 2 1960 22 0 0 0 0 0 0 0 "no"
855.85 9.95 86 3 1960 22 0 0 0 0 0 0 0 "no"
145.31 2.34 62 3 1957 21 0 0 0 1 1 0 0 "no"
120.8 2.16 56 2 1969 22 0 0 0 0 0 0 1 "no"
775.49 6.15 126 4 1918 25 0 0 0 0 0 1 0 "yes"
446.44 7.2 62 2 1974 25 0 0 0 0 0 0 0 "no"
546.58 8.41 65 2 1969 25 0 0 0 0 0 0 0 "no"
425.63 8.87 48 2 1960 25 1 0 0 0 1 0 0 "no"
490.31 6.91 71 3 1957 25 0 0 0 0 1 0 0 "no"
313.69 5.92 53 2 1948 25 0 0 0 0 1 0 0 "yes"
706.84 6.26 113 4 1966 18 0 0 0 0 0 1 0 "no"
475.51 11.32 42 1 1957 18 0 0 0 0 0 0 0 "no"
1210.4 9.46 128 3 1918 9 1 0 0 0 0 1 1 "yes"
706.19 8.31 85 3 1918 9 0 1 0 0 0 0 0 "yes"
360 10.91 33 1 1975 19 0 0 0 0 0 0 0 "no"
1519.2 9.5 160 6 1918 19 0 0 0 0 0 0 0 "yes"
598.21 8.55 70 3 1918 19 0 0 0 0 0 0 0 "yes"
797.11 10.63 75 3 1966 19 1 0 0 0 0 1 0 "no"
422.53 4.86 87 4 1924 10 0 0 0 0 0 0 0 "yes"
632.45 6.32 100 4 1918 10 0 0 0 0 0 0 0 "yes"
287.2 4.29 67 3 1918 1 1 0 0 1 1 0 0 "yes"
804.79 5.47 147 6 1918 1 1 0 0 0 0 0 0 "yes"
554.76 11.56 48 2 1990 1 1 0 0 0 0 0 0 "no"
484.6 4.04 120 4 1918 1 1 0 1 1 1 1 0 "yes"
428.07 8.23 52 2 1991 2 0 0 0 0 0 0 0 "no"
1002.15 12.37 81 3 2000 2 0 0 0 0 0 0 0 "no"
452.02 7.41 61 3 1918 2 1 0 0 1 1 0 0 "yes"
937.49 9.66 97 3 1983 13 1 0 0 0 0 0 0 "no"
920.46 8.6 107 4 1966 18 1 0 0 0 0 0 0 "no"
847.38 10.46 81 3 2000 19 1 0 0 0 0 0 0 "no"
416.91 8.69 48 2 1966 19 0 0 0 0 0 0 0 "no"
294.37 9.81 30 1 1970 16 1 0 0 0 0 0 0 "no"
265.88 12.09 22 1 1973 16 0 0 0 0 0 0 0 "no"
587.99 8.91 66 3 1970 13 0 0 0 0 0 0 0 "no"
413.1 7 59 2 1948 18 0 0 0 0 0 0 0 "yes"
336.45 12.46 27 1 1971 17 0 0 0 0 1 1 0 "no"
814.93 9.48 86 4 1974 19 1 0 0 0 0 0 0 "no"
702 10.03 70 3 1967 19 1 0 0 0 0 0 0 "no"
523.8 5.76 91 3 1924 9 0 0 0 0 0 0 0 "yes"
279.04 4.9 57 2 1957 3 1 0 0 1 1 0 0 "no"
510.8 7.86 65 2 1918 9 1 0 0 1 1 0 0 "yes"
486.76 7.49 65 2 1957 9 1 0 0 0 1 0 0 "no"
894.76 10.53 85 3 1980 9 1 0 0 0 0 1 1 "no"
588.77 6.62 89 2 1918 8 0 0 0 1 1 0 0 "yes"
777.17 12.54 62 3 1966 11 0 0 0 0 0 0 0 "no"
637.65 7.59 84 3 1998.5 24 0 0 0 0 0 0 0 "no"
296.4 9.88 30 1 1971 14 0 0 0 0 0 0 0 "no"
542 8.21 66 2 1984 14 0 0 0 0 0 0 0 "no"
222.5 4.45 50 2 1966 14 0 0 0 0 0 0 0 "no"
271.77 6.47 42 2 1960 14 0 0 0 0 1 0 0 "no"
194.92 3.75 52 2 1924 14 0 0 0 0 1 0 0 "yes"
382.42 4.97 77 3 1918 16 0 0 0 0 1 0 0 "yes"
285.07 4.92 58 3 1918 16 0 0 0 0 1 0 0 "yes"
286.8 14.34 20 1 1972 5 0 0 0 0 0 0 0 "no"
706.65 9.18 77 3 1957 16 1 0 0 0 0 0 0 "no"
558.06 9.79 57 2 1986 16 0 0 0 0 0 0 0 "no"
797.62 11.08 72 2 1918 5 0 0 0 0 0 0 0 "yes"
838.53 12.71 66 3 1918 5 0 0 0 0 0 0 1 "yes"
417.73 8.19 51 2 1948 17 0 0 0 0 0 0 1 "yes"
884.55 10.53 84 3 1981 6 0 0 0 0 0 0 0 "no"
680.03 10.97 62 2 1918 5 1 0 0 0 0 0 0 "yes"
340.52 7.92 43 2 2000 11 0 0 0 0 0 0 0 "no"
461.19 8.54 54 2 1960 11 0 0 0 0 0 0 0 "no"
938.73 12.86 73 3 1988 10 0 0 0 0 0 0 0 "no"
560.9 7.79 72 3 1957 2 1 0 0 0 0 0 0 "no"
807.29 12.05 67 3 1972 2 1 0 0 0 0 0 1 "no"
291.33 7.67 38 1 1972 19 0 0 0 0 0 0 0 "no"
1034.33 10.34 100 3 1973 19 1 0 0 0 0 1 0 "no"
567.55 8.73 65 2 1991 18 0 0 0 0 0 0 1 "no"
696.39 9.41 74 3 1994 5 0 0 0 0 0 0 0 "no"
588.82 9.5 62 3 1966 19 0 0 0 0 0 0 0 "no"
764.61 8.89 86 3 1918 8 0 0 0 0 0 0 0 "yes"
690 9.08 76 3 1918 8 0 0 0 0 0 0 0 "yes"
655.76 7.9 83 5 1960 8 0 0 0 0 0 0 0 "no"
380.25 11.18 34 2 1960 2 1 0 0 0 0 0 0 "no"
498.51 8.75 57 3 1966 6 0 0 0 0 1 0 0 "no"
959.56 9.41 102 3 1918 21 0 0 0 0 0 1 0 "yes"
400.05 7.02 57 3 1918 6 0 0 1 0 0 0 0 "yes"
1140 8.84 129 4 1918 2 1 0 0 0 0 0 0 "yes"
522.96 5.03 104 3 1918 2 1 0 0 0 1 0 0 "yes"
306.78 8.77 35 1 1957 2 1 0 0 0 1 0 0 "no"
112.08 2.16 52 2 1918 6 0 0 0 1 0 0 0 "yes"
700.38 7.78 90 4 1948 17 0 0 0 0 0 0 0 "yes"
491.12 8.77 56 2 1967 25 0 0 0 0 0 0 0 "no"
521.48 10.23 51 2 1983 20 1 0 0 0 0 0 0 "no"
466.81 10.15 46 2 1957 25 0 0 0 0 0 0 0 "no"
649.35 9.28 70 3 1957 3 1 0 0 0 0 0 0 "no"
383.48 10.96 35 1 1960 4 1 0 0 0 0 0 0 "no"
766.95 9.96 77 3 1983 17 0 0 0 0 0 0 1 "no"
559.51 9.65 58 2 1998.5 6 0 0 0 0 0 0 0 "no"
396.26 12.38 32 1 1969 12 1 0 0 0 0 0 0 "no"
613.53 10.23 60 3 1957 25 0 0 0 0 1 0 0 "no"
685.14 10.23 67 2 1918 2 1 0 0 0 0 0 0 "yes"
574.96 11.5 50 2 2000 2 1 0 0 0 0 0 0 "no"
838.53 8.22 102 4 1980 16 0 0 0 0 0 0 0 "no"
912.72 12.01 76 3 1918 3 1 0 0 0 0 0 0 "yes"
301.97 10.07 30 1 1957 4 1 0 0 0 0 0 0 "no"
706.89 10.88 65 2 1957 3 1 0 0 1 1 0 0 "no"
613.56 7.97 77 3 1967 25 0 0 0 0 0 0 0 "no"
353.41 12.19 29 1 1966 25 1 0 0 0 0 0 0 "no"
295.19 7.38 40 1 1967 25 0 0 0 0 0 0 0 "no"
335.48 11.98 28 1 1967 25 0 0 0 0 0 0 0 "no"
519.82 8.12 64 3 1966 25 0 0 0 0 0 0 0 "no"
772.69 6.44 120 5 1966 6 0 0 0 0 0 0 0 "no"
419.01 9.98 42 2 1948 20 1 0 0 0 0 0 0 "yes"
448.34 8.97 50 2 1982 7 0 0 0 0 0 0 0 "no"
325.84 8.15 40 1 1973 7 1 0 0 0 0 0 0 "no"
339.09 7.89 43 1 1976 20 0 0 0 0 0 0 0 "no"
819.74 9.01 91 3 1998.5 20 1 0 0 0 0 1 1 "no"
779.37 7.22 108 6 1948 20 1 0 0 0 0 0 0 "yes"
574.65 7.77 74 3 1966 20 1 0 0 0 0 0 0 "no"
775.54 9.69 80 3 1957.5 20 1 0 0 0 0 0 0 "no"
627.11 8.36 75 3 1948 7 1 0 0 0 0 0 0 "yes"
650.89 11.22 58 2 1992 7 0 0 0 0 0 0 0 "no"
961.23 11.31 85 4 1924 16 1 0 0 0 0 0 1 "yes"
605.58 9.77 62 2 1973 16 0 0 0 0 0 0 0 "no"
592.67 8.72 68 3 1971 16 1 0 0 0 0 1 0 "no"
691.01 9.34 74 3 1948 9 1 0 0 0 0 0 1 "yes"
970.05 10.78 90 3 1960 9 1 0 0 0 0 0 0 "no"
383.94 8.17 47 2 1918 25 0 0 0 0 0 0 0 "yes"
434.37 11.74 37 1 1992 6 0 0 0 0 0 0 0 "no"
534.3 9.37 57 2 1981 20 0 0 0 0 0 0 0 "no"
359.75 5.53 65 3 1966 20 0 0 0 0 0 0 0 "no"
530.63 7.27 73 3 1966 10 0 0 0 0 0 0 0 "no"
664.69 9.11 73 3 1974 25 0 0 0 0 0 0 0 "no"
183.09 3.98 46 2 1918 25 0 0 1 1 0 0 0 "yes"
374.15 10.69 35 1 1967 25 0 0 0 0 1 0 0 "no"
568.5 8.01 71 3 1924 25 0 0 0 0 0 0 0 "yes"
516.41 10.13 51 2 1957 25 0 0 0 0 0 0 0 "no"
719.5 8.18 88 4 1918 25 0 0 0 0 1 0 0 "yes"
362.86 6.26 58 2 1948 25 0 0 0 0 0 0 0 "yes"
766.95 8.62 89 3 1994 17 1 0 0 0 0 0 1 "no"
499.95 6.76 74 2 1984 16 0 0 0 0 1 0 0 "no"
657.51 8.12 81 3 1973 16 0 0 0 0 0 1 0 "no"
591.62 10.38 57 2 1985 16 0 0 0 0 0 0 0 "no"
724.65 10.21 71 2 1957 2 1 0 0 0 0 0 0 "no"
781.8 10.29 76 3 1948 17 0 0 0 0 1 0 0 "yes"
700.48 7.37 95 3 1960 17 1 0 0 0 0 0 0 "no"
927.59 7.73 120 4 1948 18 0 1 0 0 0 0 0 "yes"
1046.87 9.52 110 4 1957 18 1 0 0 0 0 1 0 "no"
433.04 6.66 65 3 1957 18 1 0 0 0 1 0 0 "no"
346.48 7.07 49 2 1960 18 0 0 0 0 0 0 0 "no"
584.79 6.36 92 4 1939 17 0 0 0 0 0 0 0 "yes"
357.83 10.52 34 1 1987 4 1 0 0 0 0 0 0 "no"
766.95 8.52 90 4 1960 4 1 0 0 0 0 0 0 "no"
367.01 5.92 62 2 1948 3 1 0 0 0 1 0 0 "yes"
530.91 5.31 100 4 1918 4 1 0 0 0 0 0 0 "yes"
667.92 6.96 96 4 1924 4 1 0 0 0 1 0 1 "yes"
327.23 9.35 35 1 1972 4 0 0 0 0 0 0 0 "no"
817.97 8.18 100 4 1960 4 0 0 0 0 0 0 0 "no"
702 9.75 72 3 1957 4 1 0 0 0 0 0 0 "no"
957.26 13.68 70 2 1957.5 3 1 0 0 0 0 1 0 "no"
281.21 5.31 53 2 1918 3 1 0 1 1 0 0 0 "yes"
178.95 4.16 43 1 1957 4 1 0 0 0 0 0 0 "no"
337.46 9.12 37 1 1967 4 1 0 0 0 0 0 0 "no"
390.75 13.96 28 1 1975 4 1 0 0 0 0 0 0 "no"
493.41 5.03 98 3 1918 4 1 0 0 0 0 0 0 "yes"
423.01 7.83 54 2 1966 4 1 0 0 0 1 0 0 "no"
1278.25 9.61 133 4 1957.5 2 1 0 0 0 0 0 0 "no"
521.53 11.59 45 2 1957.5 8 0 0 0 0 0 0 0 "no"
361.91 4.83 75 4 1918 8 0 0 0 1 0 0 0 "yes"
992.72 10.45 95 3 1918 2 1 0 0 0 0 0 0 "yes"
945.91 8.6 110 3 1918 9 1 0 0 0 0 0 1 "yes"
583.91 8.72 67 2 1948 9 1 0 0 0 0 0 0 "yes"
105.9 2.3 46 2 1957 9 1 0 0 0 1 0 0 "no"
522.75 8.04 65 3 1960 9 0 0 0 0 0 0 0 "no"
1329.38 14.94 89 3 1918 9 1 0 0 0 1 0 1 "yes"
1022.6 8.18 125 5 1924 9 1 0 0 0 0 0 0 "yes"
674.63 10.54 64 2 1924 9 1 0 0 0 0 0 0 "yes"
727.66 9.45 77 3 1957 21 1 0 0 0 0 0 0 "no"
601.71 10.56 57 2 1998.5 22 0 0 0 0 1 0 1 "no"
601.02 10.02 60 2 1992 15 1 0 0 0 0 0 0 "no"
1527.3 8.98 170 5 1918 13 1 0 0 0 0 1 0 "yes"
524.76 7.5 70 2 1992 15 1 0 0 0 0 0 1 "no"
489.44 9.6 51 2 1993 15 1 0 0 0 0 0 0 "no"
732.8 7.33 100 4 1977 14 1 0 0 0 0 0 0 "no"
949.65 11.87 80 3 2001 15 1 0 0 0 0 0 1 "no"
482.83 9.66 50 2 1993 15 1 0 0 0 0 0 0 "no"
375.62 6.06 62 2 1969 16 0 0 0 0 1 0 0 "no"
621.72 9.14 68 2 1993 16 0 0 0 0 0 0 0 "no"
700.99 8.76 80 3 1991 13 0 0 0 0 0 0 0 "no"
771.76 12.86 60 2 1989 13 0 0 0 0 0 0 1 "no"
693.59 8.67 80 3 1971 15 0 0 0 0 1 0 0 "no"
874.32 11.66 75 3 1992 15 1 0 0 0 0 0 1 "no"
362 6.14 59 2 1957 3 1 0 1 1 1 0 0 "no"
808.25 10.63 76 3 1918 12 1 0 0 0 0 0 0 "yes"
922.64 6.59 140 5 1924 4 1 0 0 1 0 0 0 "yes"
704.44 8 88 4 1984 20 0 0 0 0 0 0 0 "no"
486.1 6.94 70 2 1966 6 0 0 0 0 1 0 0 "no"
608.44 10.31 59 2 1998 7 0 0 0 0 0 0 0 "no"
692.81 12.6 55 2 1957 6 0 0 0 0 0 0 0 "no"
512.37 8.99 57 2 1993 7 0 0 0 0 0 0 0 "no"
639.13 8.76 73 3 1957.5 7 0 0 0 0 1 0 0 "no"
1022.16 11.11 92 4 1992 7 0 0 0 0 0 0 1 "no"
421.73 7.53 56 3 1960 7 0 0 0 0 0 0 0 "no"
398.88 4.81 83 2 1948 7 0 0 0 0 0 0 0 "yes"
399.43 5.4 74 3 1924 6 0 0 0 0 0 0 0 "yes"
390.52 6.01 65 2 1957 2 0 0 0 1 0 0 0 "no"
611.82 9.41 65 3 1957 2 0 0 0 0 0 0 0 "no"
787.4 11.41 69 3 1993 2 0 0 0 0 1 0 1 "no"
629.7 12.35 51 2 1983 2 0 0 0 0 0 0 0 "no"
811.93 7.96 102 3 1980 3 1 0 0 0 0 0 0 "no"
765.87 7.82 98 4 1966 7 0 0 0 0 0 0 0 "no"
391.14 12.22 32 1 1957 5 1 0 0 0 1 0 0 "no"
772.48 9.66 80 3 1989 16 0 0 0 0 0 0 0 "no"
403.04 10.89 37 1 1957 17 0 0 0 0 0 0 0 "no"
569.08 7.69 74 3 1971 17 0 0 0 0 0 0 0 "no"
606.35 7.87 77 4 1960 19 0 0 0 0 0 0 0 "no"
591.71 10.57 56 2 1995 19 1 0 0 0 0 0 0 "no"
917.02 8.99 102 5 1918 5 1 0 0 0 0 1 0 "yes"
483.18 7 69 3 1971 19 0 0 0 0 0 0 0 "no"
421.61 7.4 57 1 1975 14 0 0 0 0 0 0 0 "no"
590.96 6.87 86 3 1972 19 0 0 0 0 0 0 0 "no"
458.35 8.04 57 2 1971 18 1 0 0 0 0 0 0 "no"
505.72 8.87 57 2 1918 18 0 0 0 0 0 0 0 "yes"
613.56 10.96 56 2 1918 6 0 0 0 0 0 0 0 "yes"
559.37 8.35 67 2 1990 10 0 0 0 0 0 0 0 "no"
338.95 9.42 36 1 1960 19 0 0 0 0 0 0 0 "no"
455.06 8.13 56 2 1973 19 0 0 0 0 0 0 0 "no"
251.15 7.61 33 1 1972 9 0 0 0 0 0 0 0 "no"
673.96 8.32 81 3 1981 20 0 0 0 0 0 0 0 "no"
764.94 11.42 67 2 1993 20 1 0 0 0 0 0 0 "no"
914.73 7.38 124 4 1971 20 1 0 0 0 0 1 0 "no"
464.6 6.45 72 3 1957.5 5 0 0 0 0 0 0 0 "no"
455.28 7.11 64 3 1957 5 1 0 0 0 0 0 0 "no"
409.42 5.12 80 3 1918 5 0 0 1 1 1 0 0 "yes"
483.19 13.06 37 1 1918 5 1 0 0 0 0 0 1 "yes"
663.85 5.53 120 2 1918 5 1 0 0 0 0 0 0 "yes"
656.83 6.57 100 3 1918 5 1 0 0 0 0 0 0 "yes"
269.93 5.19 52 2 1993 4 0 0 0 0 0 0 0 "no"
768.54 9.61 80 3 1966 4 0 0 0 0 1 0 0 "no"
613.55 8.18 75 3 1966 4 0 0 0 0 0 0 0 "no"
